6189;Oh Das Ist Wunderbar;;"Ich staune
die nie zu begreifende Liebe an,
die Gnade beschämt mich,
die soviel für mich getan.
Ich zitt`re, bedenk` ich,
dass Jesus für mich gekreuzigt ist.
Für mich, für mich Sünder,
für mich Er sich schlagen ließ.

CHORUS
Oh, das ist wunderbar, 
dass Jesus nach mir fragt,
hat Er Sein Leben doch
für mich am Kreuz gewagt.
Wunderbar ist das.

Ich staune,
dass Er aus dem Himmel
hernieder kam,
sich meines rebellischen Herzens
so treu annahm,
ja, dass Seine Liebe sich
wirklich auf mich erstreckt,
mich rettet, erlöset,
mit Kleidern des Heils bedeckt.

Ich schaue Seine rettenden,
blutenden Hände an,
Sein Opfer an meiner Statt
nie ich vergessen kann!
Anbetend will ich Ihn
nun preisen am Gnadenthron,
bis dass ich Ihn schaue,
den herrlichen Gottessohn."
6193;Oh Glaub Es Und Trau Seiner Gnade;;"Oh, wunderbar süss ist die Botschaft!
So traut und so herzlich sie klingt,
verkündigt die ew`ge Erlösung,
die Jesus, der Heiland uns bringt.

CHORUS
Oh, glaub es und trau` Seiner Gnade!
Sie fliesst wie ein Strom auch für dich.
Oh, glaub`s und nimm an die Erlösung,
sie gilt ja für dich und für mich.

Er stieg von dem himmlischen Throne,
verliess Seine Heimat voll Pracht,
zu brechen die Fesseln der Knechtschaft,
zu bringen das Licht in die Nacht.

Oh, komm zu dem mächtigen Heiland,
mühselig, beladen, komm her!
Sieh`, wie Er am Kreuze gelitten,
vertrau Ihm und zweifle nicht mehr.

Kein and`rer als Jesus kann helfen,
es gibt ja kein anderes Heil.
Noch steht Er geduldig und wartet,
oh, komm und empfange dein Teil!"
6198;Oh Halleluja 's Ist Vollbracht;;"Oh, Halleluja, `s ist vollbracht!
Mein Jesus hat mich frei gemacht!
Ob Land, ob Meer,
ob Glück, ob Leid,
wo Jesus ist, ist Herrlichkeit."
6200;Oh Herr Ich Liebe Dich;;"Oh, Herr ich liebe Dich.
Jesus ich liebe Dich.
Meine Sonne bist du, Tag für Tag.
Ich liebe Dich.

Du mein Stern in der Nacht,
dunkelster Nacht,
Du hast alles
für mich wieder gut gemacht.
Meines Lebens Quell bist du allein.
Ich liebe Dich."
6212;Oh Ja Er Ist Wunderbar;;"Oh ja, Er ist wunderbar!
Mein Jesus ist wunderbar!
Die Sonne, der Mond
und der Sterne Schar
sagen`s laut:
""Er ist wunderbar""."
6213;Oh Jesus, Mein Jesus;;"Oh, Jesus, mein Jesus,
mein Herz zu Dir nimm,
errette mich
ganz von dem eigenen Sinn,
so dass es wird Himmel auf
Erden schon hier, zu
teilen die Schmerzen
und Freuden mit Dir!

CHORUS
Herr, schenk mir die Kraft!
Herr, rede zu mir.
Herr, hilf mir das Kreuz zu
tragen mit Dir!
Herr, schenk mir die Kraft,
Herr, rede zu mir,
Herr, hilf mir das Kreuz zu
tragen mit Dir.

Dring tief in mein Herz,
Herr, ich flehe zu Dir
und sende von
oben die Kraft auch zu mir,
dass ernster und tiefer ich
beugen mich kann, mich
opfern und leben
für Dich Gottes Lamm.

Ich will nicht mehr bitten
um Kronen und Reich.
Ich flehe, mein Jesus,
oh, mache mich Dir gleich,
dass leiden ich kann
hier, mein Jesus,
für Dich, Du
bist ja vom Tod 
auferstanden für mich!

Ich sehne mich sehr nach
dem ewigen Glück.
Oh, möchte nicht
etwas mich halten zurück,
denn schön ist die 
Hoffnung des Himmels
für mich. Ich weiss ja,
mein Jesus, ich finde
dort Dich."
6248;Oh Wie Ist Mein Herz Voll Lob Und Dank;;"Oh, wie ist mein Herz
voll Lob und Dank,
wenn ich an Seine Liebe denke.
Alle meine Sünden trug Er ja
an`s Kreuz von Golgatha. 

Er ist nun ein Hoherpriester mir, 
bleibt mein Helfer für und für. 
Oh, wie ist mein Herz
voll Lob und Dank,
ich singe, Jesus, Dir."
6272;Oh, die Macht von Golgatha;C;entfernt;
6278;Oh, Herrlicher Retter, mein König;C;entfernt;
6285;Oh, Jesus, mein Jesus / Herr schenk mir die Kraft;G;entfernt;
6316;Om hele jorden her jeg kunne eie;;"Om hele jorden her jeg kunne eie,
og land og riker sette bort til leie,
det var dog intet mot den hederstand,
å herske evig med min Frelsermann.

Når sol å måne fra sin bane svimler,
og him'lens stjerner mot hverandre stimler.
La Kristi venner uforferdet står,
mens verdens barn av frykt og angst forgår.

Signal skal lyde klart i høye toner,
enhver skal skjønne hvem det er som troner.
Når jord og himmel settes skal i brann,
da går det galt med verdens store stand.

Jeg har et hjem, et rom i him'lens saler,
jeg reiser dit fra disse tåredaler.
Og hurtigtoget ruller nå av sted,
og snart jeg hjemme er i him'lens fred.

Billett jeg har til herlighetens rike,
og snart så får jeg ut av toget stige.
Jeg har kun tur, for retur finnes ei,
nei, pris skje Gud, tilbake går jeg ei.

Visst er jeg ringe her i reisedrakten.
Hva gjør vel det, der hjemme får jeg prakten.
La verden se på det som synes smått,
er Jesus min, jeg har det evig godt."
6345;Once my heart was heavy / And He saved me;G;"Mein Herz war schwer beladen, 
ich lebte einst in der Sünd', 
doch fand mich der HErr Jesus, 
ich war schon immer Sein Kind.
----------------------------------
Once my heart was heavy,
I was living in sin,
But then I found Jesus
And He took me in.

CHORUS
Und Er heilte die Seele,
wie groß die Sünde auch sei,
Er macht' neu mich aus Liebe,
ja, Er setzte mich frei.
------------------------------
And He saved me, saved me,
And from sin set me free.
Yes, He saved me,
'cause He loves me,
Yes, Jesus saved me.

Ich dacht', ich würd' nie finden, 
den Frieden, welcher so tief, 
ich gab mein Herz dem Herrn Jesus, 
meine Seele heilt' Er aus Lieb'.
----------------------------------------
Once I thought I'd never
Find a peace so fine,
Then I gave my heart to Jesus,
He saved this soul of mine.

So, ist dein Herz beladen, 
ich sag' dir, was du dann tust.
Leg allen Glauben in Jesus, 
Sein Heil ist auch für dich gut.
---------------------------------------
So if your heart is burdened,
I'll tell you what to do,
Just put your trust in Jesus
And He will save you, too.";
6553;Peace like a river / Friede wie ein Strom;C / Bb;"Friede wie ein Strom, Liebe ohne Grenzen.
Der Wind Deines Geistes bewegt sich unter uns.
Freud' aus der Quelle, ew'ger Lebensstrom.
Komm, Heil'ger Geist, lass Dein Feuer fall'n.
Komm, Heil'ger Geist, lass Dein Feuer fall'n.
-------------------------------------------------------------------
Peace like a river, love like a mountain.
The wind of Your Spirit is blowing everywhere.
Joy like a fountain, healing stream of life.
Come, Holy Spirit, let Your fire fall.
Come, Holy Spirit, let Your fire fall.";
6674;Precious Lord take my hand / Nimm meine Hand;G;"Chorus
Precious Lord take my hand,
lead me on let me stand,
I am tired, I am weak, I am worn,
Thry the storm thru the night, 
lead me on to the Light.
Take my hand precious Lord,
lead me home.

When my way grows drear, 
precious Lord linger near,
When my life is almost gone, 
Hear my cry, hear my call, 
hold my hand lest I fall, 
Take my hand, precious Lord,
lead me home.

When the darkness appears 
and the night draws near,
and the day is past and gone,
at the river I stand, geode my feet,
hold my hand:
Take my hand, precious Lord,
Lead me home.

Nimm, o HErr, meine Hand, 
führe mich unverwandt,
ich bin hilflos, müde und matt.
Führ durch Sturm und durch Nacht 
mich zum Licht Deiner Pracht, 
nimm, o HErr, meine Hand, 
führ mich heim.

Drohet Unheil mir, 
ist mein Heiland bei mir,
Wenn mein Lebensmut entflieht,
hör mein Schrei'n, hör mein Fleh'n,
nur mit dir will ich geh'n,
nimm, o Herr, meine Hand,
führ mich heim.

Kommt die Dunkelheit 
und die Nacht ist nicht weit
und der Tag ist für mich getan,
steh' am Jordan ich dann, 
führe mich an der Hand,
nimm, o Herr, meine Hand,
führ mich heim."
6681;Preist den Herrn;G;"Preist den Herrn, preist den Herrn,
Erde, hör diesen Schall.
Preist den Herrn, preist den Herrn,
Völker freuet euch all.
Oh kommt zu dem Vater,
in Jesus wir nah'n;
und gehbt Ihm die Ehre,
der Großes hat getan."
6683;Preist mit uns den HErrn;D;"Preist mit uns den HErrn, preist den HErrn,
erhebt die Hände auf zum Himmel
und preist den HErrn.
Preist mit uns den HErrn, preist den HErrn,
erhebt die Hände auf zum Himmel
und preist den HErrn."
6712;Prüf mich (2. Variante);F;"Prüf ` mich, o Gott,
durchforsche mir mein Herz,
sieh mich , o Heiland,
nimm von mir den Schmerz.
Schau ob in mir
jetzt etwas Falsches sei.
Nimm mich o Herr ganz hin
und mach mich frei.

Ich preise Dich,
Du nimmst mir ab die Sünd.
Erfüll` Dein Wort und 
mach mich rein zur Stund.
Gib`mir die Kraft,
zu überwinden hier.
Still`mein Verlangen, Jesus,
ich gehör` Dir.

Herr, nimm mich hin
und mach mich gänzlich Dein,
daß Deine Liebe
kommt ins Herze mein.
Nimm all mein´ Will´,
mein Hochmut, Stolz von mir.
Ich übergeb` mich ganz, Herr,
bleib` bei mir.

Oh, heil`ger Geist,
Erweckung kommt von Dir,
laß mich erwachen,
hab` Dein Werk in mir.
Dein Wort verheißt,
daß Du mein Retter bist;
segne mich jetzt, o Herr,
ich bitte Dich."
6728;Psalm 51;;"Herr, Du bist so reich
an Liebe und Güte,
darum komm ich zu Dir 
und wage zu bitten:
Herr, vergib`, was ich Falsches tat
und wasche mich rein von aller Schuld,
die mich quält,
und mach mich doch wieder froh."
6908;Ringen, Flehen, Beten;G;"/: Ringen, Flehen, Beten, 
wie der Weg auch sein mag, :/
/: wenn auch dornenvoll,  
wenn auch dornenvoll. :/"
6936;Rock of Ages;G;"Fels des Heils geöffnet mir,
birg mich ew'ger Hort in Dir!
Lass das Wasser und das Blut,
Deiner Seite heil'ge Flut, 
mir das Heil sein, das frei macht
von der Sünden Schuld und Macht!
------------------------------------------------------
Rock of Ages, cleft for me,
Let me hide myself in Thee;
Let the water and the blood,
From Thy wounded side which flowed,
Be of sin the double cure,
Save from wrath and make me pure.

Dem was Dein Gesetze spricht,
kann mein Werk genügen nicht.
Mag ich ringen wie ich will,
fließen auch der Tränen viel,
tilgt das doch nicht meine Schuld,
Herr, mir hilft nur Deine Huld.
----------------------------------------------
Could my tears forever flow,
Could my zeal no languor know,
These for sin could not atone;
Thou must save, and Thou alone;
In my hand no price I bring,
Simply to Thy cross I cling.

Jetzt, da ich noch leb' im Licht, 
wenn mein Aug' im Tode bricht,
wenn durchs finstre Tal ich geh', wenn ich vor
dem Richter steh', Fels des Heils, geöffnet mir,
birg  mich, ew'ger Hort in Dir!
-----------------------------------------------
While I draw this fleeting breath,
When my eyes shall close in death,
When I rise to worlds unknown,
And behold Thee on Thy throne,
Rock of Ages, cleft for me,
Let me hide myself in Thee.";
6945;room at the cross / Da ist Raum an dem Kreuz;F;"There's room at the cross for you,
there's room at the cross for you.
Though millions have come,
there's still room for one.
Yes, there's room at the cross for you.

Da ist Raum an dem Kreuz für dich,
da ist Raum an dem Kreuz für dich,
ja, dort, an dem Kreuz konnten
viele schon seh'n große Wunder
der Gnade gescheh'n."
6957;Ruhend in Seinem Arm;G;"Welche Seligkeit, welche heil'ge Freud', 
ruhend in den Armen meines HErrn! 
Welches Glück ist mein, 
welcher Fried' zog ein, 
ruhend in des Heilands starkem Arm.

CHORUS
Ruhend, ruhend, 
ich ruhe fest in Seinem Arm.
Ruhend, ruhend, 
ruhend in des Heilands starkem Arm.

O wie leicht und schön ist's, 
als Pilger geh'n, 
ruhend in den Armen meines HErrn! 
Lieblich glänzt der Pfad, 
schöner Tag für Tag, 
ruhend in des Heilands starkem Arm!

Was soll fürchten ich, 
was bedrängen mich, 
ruhend in den Armen meines HErrn! 
Frieden hab' ich ja, seit mir Jesus nah', 
ruhend in des Heilands starkem Arm!"
6981;Sag Es Jesu, Liebe Seele;;"Sag es Jesu, liebe Seele,
wenn du fühlst
der Sünde Last;
Ruh nicht eher,
bis Erlösung du
in Seinen Wunden hast.

Sag es Jesu, liebe Seele,
wenn Versuchung
sich dir naht,
der für dich versucht ist worden,
auch mit dir nun Mitleid hat.

Sag es Jesu, liebe Seele,
wenn dich Trübsal niederbeugt;
Denn Er will die Trübsal segnen,
dass sie dir zum Heil gereicht.

Sag es Jesu, liebe Seele,
wenn mit Sorgen du beschwert.
Denn Er selbst will für dich sorgen,
der dir Hilfe gern gewährt.

Sag es Jesu, liebe Seele,
wenn du bist in Gück und Freud.
Er will deine Freuden teilen,
Er macht fröhlich allezeit."
6982;Sage Dank zu allen Zeiten;F;"Sage Dank zu allen Zeiten,
sogar wenn dein Herze bebt.
Denn wer dankt, der bringt zum Ausdruck,
dass er glaubt, sein Schöpfer lebt.

Chorus
Ja, ich danke Dir, mein Heiland,
was auch immer kommen mag.
Hilf mir, dass ich stets vertraue
und Dir immer Danke sag!

Sage Dank für alle Dinge,
auch wenn schwer sie zu versteh'n.
Denn wer dankt, der glaubt dem Worte, 
dass Gott alles auserseh'n.

Sage Dank, auch wenn es dunkel
und es elend ist im Land.
Deine Sonne geht nie unter,
Er hat alles in der Hand!";
7032;Schaust du auf Ströme;;"""Sei guten Mutes"",
spricht Gott dort zu Josua,
heißt mit dem Volk
durch den Jordan ihn geh`n.
Unmöglich scheint`s doch sie
ziehen, und Gott ist da,
teilet die Fluten,
lässt Wunder gescheh`n.

CHORUS
Schaust Du auf Ströme,
die keiner zu zwingen meint?
Stehst Du vor Bergen
die niemand durchbricht?
Gott tut so gerne,
was uns ganz unmöglich scheint.
Er nur vollbringt es,
ein andr`er nicht.

Siege erringen wir
ohne zu kämpfen nicht;
Jericho sperret dem
Volke die Bahn.
Doch sie marschieren,
und Gott hält
was Er verspricht;
Mauern zerbrechen,
tritt Gott auf den Plan.

Gott ist derselbe,
Sein Wort ist unwandelbar.
Er bahnt dir Wege
im wogenden Meer.
Was wir nicht meistern,
Er wandelt es wunderbar,
Berge versetzen,
das fällt Ihm nicht schwer."
7034;Schweige Und Trag Die Kreuzesgestalt;;"Schweige und trag
die Kreuzesgestalt,
Ewigkeitsflügel wachsen dir bald.
Wo hier die Schulter
wund dir gedrückt, 
Ewigkeitsflügeln dein Aug erblickt.

Siehst du das Lamm
im blutigen Streit?
Siehst du des Kreuzes
Schmachherrlichkeit?
Keine Gestalt noch Schöne Er trug,
Seele, o juble, dir sei's genug!

Herrlichkeitskönig im Dornenkranz, 
nimm meine Seele, o nimm sie ganz!
Anbetend schau ich Dich in der Zeit,
anbetend schau ich in Ewigkeit."
7035;Schönster Herr Jesus;;"Schönster Herr Jesus,
Herrscher aller Enden,
Gottes und Maria Sohn!
Dich will ich lieben,
Dich will ich ehren, 
Du meiner Seelen Freud und Kron.

Schön sind die Wälder,
schöner sind die Felder
In der schönen Frühlingszeit.
Jesus ist schöner, Jesus ist reiner,
der unser traurig Herz erfreut.

Schön leucht' der Monde,
schöner leucht' die Sonne,
schön die Sternlein allzumal.
Jesus leucht' schöner, 
Jesus leucht' reiner
als all die Engel im Himmelssaal.

Alle die Schönheit
Himmels und der Erden
Ist gefasst in Dir allein.
Nichts soll auf Erden
mir lieber werden als Du, 
O Jesus, Liebster mein."
7056;Segne Sie;;"Segne sie, segne sie, segne sie,
segne sie!
G`rade jetzt in dieser Stunde,
lieber Heiland, segne sie!"
7060;Sei mir gegrüßt Herr Jesus Christ;;"Sei mir gegrüßt, Herr Jesus Christ,
ich danke innig Dir,
dass Du für mich gestorben bist
und mich noch liebst zu jeder Frist.
Gegrüßet seist Du mir,
gegrüßet seist Du mir !

Am Marterholze sah ich Dich,
Du littest in Geduld.
Dort öffnete der Himmel sich;
Du trugst der Sünde Last für mich.
Wie groß ist Deine Huld,
wie groß ist Deine Huld !

In Dir fand ich ein selig Los,
oh Herr, wer ist Dir gleich ? 
Ich war so elend, nackt und bloß;
Nun ruhe ich in Deinem Schoß.
Du machst den Armen reich,
Du machst den Armen reich.

In Dir, mein Gott, ist Seligkeit.
Die Knechtschaft ist vorbei.
Mir blüht so voll die Gnadenzeit
mit Himmelslust nach so viel Leid.
Du machst mich froh und frei,
Du machst mich froh und frei.

Oh Herr, ich rühme Dich allein,
Lob, Preis und Dank sei Dir !
Ich darf in Dir geheiligt sein,
von jeder Sünde frei und rein.
Mein Alles bist Du mir,
mein Alles bist Du mir.

Nun liegt auf meinem Pilgerkleid 
des Himmels Sonnenschein.
So pilg're ich zur Herrlichkeit;
Du machst mich selbst dazu bereit;
wie selig kann ich sein,
wie selig kann ich sein !"
7061;Sei still in der Gegenwart;C;"Sei still in der Gegenwart des Herrn,
die Herrlichkeit ist hier.
Komm, heb' die Hände auf,
anbetend nah' dich Ihm!
Er erfüllt nun diesen Raum,
wir stehn auf heil'gem Grund.
Sei still in der Gegenwart des Herrn,
die Herrlichkeit ist hier.

Sei still, denn die Heiligkeit des Herrn,
umgibt nun dich und mich.
Er entflammt die Herzen neu,
gießt aus den Heil'gen Geist.
König aller Könige,
Du regierst in Herrlichkeit.
Sei still, denn die Heiligkeit des Herrn,
umgibt nun dich und mich.

Sei still, denn die Gnade unseres Herrn,
sie ist noch immer da,
sie reinigt und macht heil,
dein Herz verzage nicht.
Für Ihn ist nichts zu schwer,
nimm es im Glauben an.
Sei still, denn die Gnade unseres Herrn,
sie ist noch immer da.

Sei still in der Gegenwart des Herrn,
die Herrlichkeit ist hier.
Komm, heb' die Hände auf,
anbetend nah' dich Ihm!
Er erfüllt nun diesen Raum,
wir stehn auf heil'gem Grund.
Sei still in der Gegenwart des Herrn,
die Herrlichkeit ist hier."
7062;Sei willkommen Erwin nun bei uns;;"Sei willkommen Erwin nun bei uns,
stehst ja sowieso schon in der Gunst;
ja wir wollen gratulieren
kannst die Sarah jetzt chauffieren,
lieber Erwin, sei willkommen uns.
-
Hartelijk welkom Erwin hier  bij ons,
Je staat toch al in de gunst;
Ja, wij willen feliciteren
Mag Sarah nu chaufferen,
Beste Erwin, jij bent welkom.

Lange hast du es dir überlegt,
manche Frage still in dir bewegt;
ist die Sarah wohl die  e i n e
lieb' ich sie, sonst wirklich keine
Gratulieren dir zu dem Entschluss!
-
Lang heb jij overlegd, 
Sommige vragen hebben jou bezig gehouden,
Zal Sarah de gene zijn?
Houd ik van haar, verder echt geen.
Gefeliciteerd met je beslissing!

Ja wir woll'n es alle seh'n,
ob die zwei sich gut verstehn
oder ob es auch mal kracht ...
Sollten mal Probleme sein
und ihr schafft es nicht allein,
schaut doch dann bei uns mal rein!
-
Ja, wij willen het allemaal zien,
Of die twee goed met elkaar kunnen,
Of er af en toe ook strijd zal zijn...
Als er problemen zouden zijn,
En jullie kunnen het niet alleen,
Kijk dan eens bij ons binnen.

Erwin sei nur auf der Hut
manchmal zieht sie eine Schnut, 
doch das hält bestimmt nicht lang;
wenn sie dir die Nerven klaut
und mal auf die Pauke haut
Erwin, du bist doch ein Mann!
-
Erwin, je moet op jouw hoede zijn,
Soms trekt zij een lelijk gezicht,
Maar dat zal niet lang duren;
Wanneer ze jouw op je zenuwen werkt,
En ze veel praatjes heeft,
Erwin jij bent toch een man!

Ja wir woll'n es alle seh'n,
ob die zwei sich gut verstehn
oder ob es auch mal kracht ...
Sollten mal Probleme sein
und ihr schafft es nicht allein,
schaut doch dann bei uns mal rein!
-
Ja, wij willen het zien,
Of die twee goed met elkaar kunnen,
Of er af en toe ook strijd zal zijn...
Als er problemen zouden zijn,
En jullie kunnen het niet alleen,
Dan komen jullie naar ons toe!

Kennen Sarah lange schon
manchmal ist es nur der  T o n
der nicht in den Kram gepasst!
Hier ein kleiner Tipp für dich
Mc Donalds ändert ihre Sicht
dann ist mit dem Ärger Schicht
-
We kennen Sarah al lang,
Soms is het alleen de klank,
Die niet in het straatje past!
Hier een kleine tip voor jou:
Mac Donalds verandert haar zicht,
Dan is de ruzie zo voorbij.

Denn wir woll'n es alle seh'n,
dass die zwei sich gut verstehn'n,
hoffen, dass es niemals kracht ...
Drempt, das ist nicht weit von hier,
keine Mühe scheuen wir,
dann steh'n wir vor euer Tür!
-
Omdat we ´t allemaal willen zien,
Dat die twee goed met elkaar kunnen,
Hopen dat jullie nooit ruzie maken.
Drempt, dat is niet ver van hier,
We zien geen moeite,
Staan zo voor jullie deur!

Ihr seid so ein tolles Paar,
darum gebt doch acht fürwahr,
dass es bei euch niemals kracht....
nimmt dein Liebling dich auf's Korn
dafür habt ihr doch zwei Ohr'n
rein und raus und dann ist Schluss !
-
Jullie zijn een gelukkig paar,
Daarom let er op,
Dat er nooit strijd zal komen.
Als je liefje te ver gaat,
Hebben jullie toch twee oren,
Naar binnen en naar buiten, dan is het voorbij!

Denn wir woll'n es alle seh'n,
dass die zwei sich gut verstehn'n,
wünschen, dass es niemals kracht ...
Sollte es mal nicht so sein
es wird wieder Sonnenschein
auch wenn's manchmal bei euch kracht!!!
-
We willen ´t allemaal zien,
Dan die twee goed met elkaar kunnen,
We wensen, dat jullie nooit strijd zullen hebben.
Zou het eens niet zo zijn...
Na regen komt zonneschijn
Ook als jullie soms strijd hebben!"
